lag,match_type,lehrkraft_id,gruppe_id,teilnehmer_id,teacher_date,participant_time,teacher_dominante_dimension,participant_dominante_dimension,dominanz_match,teacher_dominante_dimension_wert,participant_dominante_dimension_wert,teacher_polaritaet_gesamt,participant_polaritaet_gesamt,polaritaet_match
2,same_or_following_session,1,5,9,2025-11-06,2025-11-12T16:57:14,performanz,methodik,0,0.5201783329735367,1.0,1,1,1
3,same_or_following_session,1,5,9,2025-11-06,2025-11-26T15:35:00,performanz,kognition,0,0.5201783329735367,0.6,1,1,1
0,same_or_following_session,1,5,9,2025-11-13,2025-11-26T15:35:00,performanz,kognition,0,0.49841030417511,0.6,1,1,1
1,same_or_following_session,1,5,9,2025-11-13,2025-11-26T15:35:00,performanz,sozial,0,0.49841030417511,0.58947368421053,1,1,1
2,same_or_following_session,1,5,9,2025-11-13,2025-11-26T15:35:00,performanz,kognition,0,0.49841030417511,0.88936170212766,1,1,1
3,same_or_following_session,1,5,9,2025-11-13,2025-11-26T15:35:00,performanz,methodik,0,0.49841030417511,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-11-20,2025-11-26T15:35:00,kognition,kognition,1,0.538834018899,0.6,1,1,1
1,same_or_following_session,1,5,9,2025-11-20,2025-11-26T15:35:00,kognition,sozial,0,0.538834018899,0.58947368421053,1,1,1
2,same_or_following_session,1,5,9,2025-11-20,2025-11-26T15:35:00,kognition,kognition,1,0.538834018899,0.88936170212766,1,1,1
3,same_or_following_session,1,5,9,2025-11-20,2025-11-26T15:35:00,kognition,methodik,0,0.538834018899,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-11-27,2025-12-03T15:35:00,kognition,affektiv,0,0.53414984697906,0.70526754385965,1,1,1
1,same_or_following_session,1,5,9,2025-11-27,2025-12-03T15:35:00,kognition,sozial,0,0.53414984697906,0.89473684210526,1,1,1
2,same_or_following_session,1,5,9,2025-11-27,2025-12-03T15:35:00,kognition,methodik,0,0.53414984697906,0.77894736842105,1,1,1
3,same_or_following_session,1,5,9,2025-11-27,2025-12-03T15:35:00,kognition,methodik,0,0.53414984697906,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-12-04,2025-12-10T15:35:00,performanz,affektiv,0,0.4855816176705875,0.64789473684211,1,1,1
1,same_or_following_session,1,5,9,2025-12-04,2025-12-10T15:35:00,performanz,sozial,0,0.4855816176705875,0.8696,1,1,1
2,same_or_following_session,1,5,9,2025-12-04,2025-12-10T15:35:00,performanz,kognition,0,0.4855816176705875,0.70212765957447,1,1,1
3,same_or_following_session,1,5,9,2025-12-04,2025-12-10T15:35:00,performanz,methodik,0,0.4855816176705875,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-12-11,2026-01-21T15:35:00,performanz,affektiv,0,0.4842703917335425,0.68542164179104,1,1,1
1,same_or_following_session,1,5,9,2025-12-11,2026-01-21T15:35:00,performanz,sozial,0,0.4842703917335425,0.72380952380952,1,1,1
2,same_or_following_session,1,5,9,2025-12-11,2026-01-21T15:35:00,performanz,sozial,0,0.4842703917335425,0.8904347826087,1,1,1
3,same_or_following_session,1,5,9,2025-12-11,2026-02-04T15:35:00,performanz,affektiv,0,0.4842703917335425,0.66644776119403,1,1,1
0,same_or_following_session,23,5,9,2025-12-18,2026-01-21T15:35:00,kognition,affektiv,0,0.5193190694275625,0.68542164179104,1,1,1
1,same_or_following_session,23,5,9,2025-12-18,2026-01-21T15:35:00,kognition,sozial,0,0.5193190694275625,0.72380952380952,1,1,1
2,same_or_following_session,23,5,9,2025-12-18,2026-01-21T15:35:00,kognition,sozial,0,0.5193190694275625,0.8904347826087,1,1,1
3,same_or_following_session,23,5,9,2025-12-18,2026-02-04T15:35:00,kognition,affektiv,0,0.5193190694275625,0.66644776119403,1,1,1
0,same_or_following_session,23,5,9,2026-01-08,2026-01-21T15:35:00,kognition,affektiv,0,0.4794198724606925,0.68542164179104,1,1,1
1,same_or_following_session,23,5,9,2026-01-08,2026-01-21T15:35:00,kognition,sozial,0,0.4794198724606925,0.72380952380952,1,1,1
2,same_or_following_session,23,5,9,2026-01-08,2026-01-21T15:35:00,kognition,sozial,0,0.4794198724606925,0.8904347826087,1,1,1
3,same_or_following_session,23,5,9,2026-01-08,2026-02-04T15:35:00,kognition,affektiv,0,0.4794198724606925,0.66644776119403,1,1,1
0,same_or_following_session,23,5,9,2026-01-15,2026-01-21T15:35:00,kognition,affektiv,0,0.4707153094633125,0.68542164179104,1,1,1
1,same_or_following_session,23,5,9,2026-01-15,2026-01-21T15:35:00,kognition,sozial,0,0.4707153094633125,0.72380952380952,1,1,1
2,same_or_following_session,23,5,9,2026-01-15,2026-01-21T15:35:00,kognition,sozial,0,0.4707153094633125,0.8904347826087,1,1,1
3,same_or_following_session,23,5,9,2026-01-15,2026-02-04T15:35:00,kognition,affektiv,0,0.4707153094633125,0.66644776119403,1,1,1
0,same_or_following_session,23,5,9,2026-01-22,2026-02-04T15:35:00,performanz,affektiv,0,0.492043798557368,0.66644776119403,1,1,1
1,same_or_following_session,23,5,9,2026-01-22,2026-02-04T15:35:00,performanz,methodik,0,0.492043798557368,0.82105263157895,1,1,1
2,same_or_following_session,23,5,9,2026-01-22,2026-02-04T15:35:00,performanz,kognition,0,0.492043798557368,0.57446808510638,1,1,1
3,same_or_following_session,23,5,9,2026-01-22,2026-02-04T15:35:00,performanz,methodik,0,0.492043798557368,1.0,1,1,1
0,same_or_following_session,23,5,9,2026-01-29,2026-02-04T15:35:00,performanz,affektiv,0,0.50866046861726,0.66644776119403,1,1,1
1,same_or_following_session,23,5,9,2026-01-29,2026-02-04T15:35:00,performanz,methodik,0,0.50866046861726,0.82105263157895,1,1,1
2,same_or_following_session,23,5,9,2026-01-29,2026-02-04T15:35:00,performanz,kognition,0,0.50866046861726,0.57446808510638,1,1,1
3,same_or_following_session,23,5,9,2026-01-29,2026-02-04T15:35:00,performanz,methodik,0,0.50866046861726,1.0,1,1,1
0,same_or_following_session,1,6,16,2025-09-04,2025-09-10T17:10:00,kognition,methodik,0,0.488893762532965,0.89473684210526,1,1,1
1,same_or_following_session,1,6,16,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.488893762532965,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.488893762532965,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-09-04,2025-09-10T17:10:00,kognition,affektiv,0,0.488893762532965,0.76470588235294,1,1,1
0,same_or_following_session,1,6,16,2025-09-11,2025-09-17T17:10:00,performanz,sozial,0,0.49669682873329596,0.98095238095238,1,1,1
1,same_or_following_session,1,6,16,2025-09-11,2025-09-17T17:10:00,performanz,performanz,1,0.49669682873329596,0.90697674418605,1,1,1
2,same_or_following_session,1,6,16,2025-09-11,2025-09-24T17:10:00,performanz,sozial,0,0.49669682873329596,0.73684210526316,1,1,1
3,same_or_following_session,1,6,16,2025-09-11,2025-09-24T17:10:00,performanz,methodik,0,0.49669682873329596,0.70526315789474,1,1,1
0,same_or_following_session,1,6,16,2025-09-25,2025-10-01T17:10:00,performanz,kognition,0,0.5226998704848476,1.0,1,1,1
1,same_or_following_session,1,6,16,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.5226998704848476,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.5226998704848476,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-09-25,2025-10-22T17:10:00,performanz,methodik,0,0.5226998704848476,0.88421052631579,1,1,1
0,same_or_following_session,1,6,16,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.585824773560525,0.88421052631579,1,1,1
1,same_or_following_session,1,6,16,2025-10-02,2025-10-22T17:10:00,kognition,kognition,1,0.585824773560525,0.70212765957447,1,1,1
2,same_or_following_session,1,6,16,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.585824773560525,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-10-02,2025-10-29T17:10:00,kognition,regulation,0,0.585824773560525,0.88894736842105,1,1,1
0,same_or_following_session,1,6,16,2025-10-23,2025-10-29T17:10:00,performanz,regulation,0,0.4568073638895825,0.88894736842105,1,1,1
1,same_or_following_session,1,6,16,2025-10-23,2025-10-29T17:10:00,performanz,sozial,0,0.4568073638895825,0.9496,1,1,1
2,same_or_following_session,1,6,16,2025-10-23,2025-10-29T17:10:00,performanz,methodik,0,0.4568073638895825,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-10-23,2025-11-12T17:10:00,performanz,methodik,0,0.4568073638895825,1.0,1,1,1
0,same_or_following_session,1,6,16,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.5191754270877167,1.0,1,1,1
1,same_or_following_session,1,6,16,2025-10-30,2025-11-12T17:10:00,performanz,sozial,0,0.5191754270877167,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.5191754270877167,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.5191754270877167,1.0,1,1,1
0,same_or_following_session,1,6,16,2025-11-06,2025-11-12T17:10:00,performanz,methodik,0,0.486667915146035,1.0,1,1,1
1,same_or_following_session,1,6,16,2025-11-06,2025-11-12T17:10:00,performanz,sozial,0,0.486667915146035,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-11-06,2025-11-12T17:10:00,performanz,methodik,0,0.486667915146035,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-11-06,2025-11-12T17:10:00,performanz,methodik,0,0.486667915146035,1.0,1,1,1
0,same_or_following_session,1,6,16,2025-11-13,2025-11-26T17:10:00,performanz,methodik,0,0.506050102361786,0.77894736842105,1,1,1
1,same_or_following_session,1,6,16,2025-11-13,2025-11-26T17:10:00,performanz,sozial,0,0.506050102361786,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-11-13,2025-11-26T17:10:00,performanz,sozial,0,0.506050102361786,0.89047619047619,1,1,1
3,same_or_following_session,1,6,16,2025-11-13,2025-11-26T17:10:00,performanz,methodik,0,0.506050102361786,0.6,1,1,1
0,same_or_following_session,1,6,16,2025-11-20,2025-11-26T17:10:00,kognition,methodik,0,0.4955015424567966,0.77894736842105,1,1,1
1,same_or_following_session,1,6,16,2025-11-20,2025-11-26T17:10:00,kognition,sozial,0,0.4955015424567966,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-11-20,2025-11-26T17:10:00,kognition,sozial,0,0.4955015424567966,0.89047619047619,1,1,1
3,same_or_following_session,1,6,16,2025-11-20,2025-11-26T17:10:00,kognition,methodik,0,0.4955015424567966,0.6,1,1,1
0,same_or_following_session,1,6,16,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.532941914891575,0.89473684210526,1,1,1
1,same_or_following_session,1,6,16,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.532941914891575,0.88421052631579,1,1,1
2,same_or_following_session,1,6,16,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.532941914891575,1.0,1,1,1
3,same_or_following_session,1,6,16,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.532941914891575,1.0,1,1,1
0,same_or_following_session,1,6,16,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.5212007536796267,1.0,1,1,1
1,same_or_following_session,1,6,16,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.5212007536796267,1.0,1,1,1
2,same_or_following_session,1,6,16,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.5212007536796267,0.8776,1,1,1
3,same_or_following_session,1,6,16,2025-12-04,2025-12-10T17:10:00,kognition,methodik,0,0.5212007536796267,0.82105263157895,1,1,1
0,same_or_following_session,1,6,17,2025-10-23,2025-10-29T17:10:00,kognition,regulation,0,0.518512077326728,0.88894736842105,1,1,1
1,same_or_following_session,1,6,17,2025-10-23,2025-10-29T17:10:00,kognition,sozial,0,0.518512077326728,0.9496,1,1,1
2,same_or_following_session,1,6,17,2025-10-23,2025-10-29T17:10:00,kognition,methodik,0,0.518512077326728,1.0,1,1,1
3,same_or_following_session,1,6,17,2025-10-23,2025-11-12T17:10:00,kognition,methodik,0,0.518512077326728,1.0,1,1,1
0,same_or_following_session,1,6,17,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.516782548450705,0.77894736842105,1,1,1
1,same_or_following_session,1,6,17,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.516782548450705,1.0,1,1,1
2,same_or_following_session,1,6,17,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.516782548450705,0.89047619047619,1,1,1
3,same_or_following_session,1,6,17,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.516782548450705,0.6,1,1,1
0,same_or_following_session,1,6,18,2025-09-04,2025-09-10T17:10:00,kognition,methodik,0,0.333471192872082,0.89473684210526,1,1,1
1,same_or_following_session,1,6,18,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.333471192872082,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.333471192872082,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-09-04,2025-09-10T17:10:00,kognition,affektiv,0,0.333471192872082,0.76470588235294,1,1,1
0,same_or_following_session,1,6,18,2025-09-11,2025-09-17T17:10:00,kognition,sozial,0,0.48550255396057995,0.98095238095238,1,1,1
1,same_or_following_session,1,6,18,2025-09-11,2025-09-17T17:10:00,kognition,performanz,0,0.48550255396057995,0.90697674418605,1,1,1
2,same_or_following_session,1,6,18,2025-09-11,2025-09-24T17:10:00,kognition,sozial,0,0.48550255396057995,0.73684210526316,1,1,1
3,same_or_following_session,1,6,18,2025-09-11,2025-09-24T17:10:00,kognition,methodik,0,0.48550255396057995,0.70526315789474,1,1,1
0,same_or_following_session,1,6,18,2025-09-25,2025-10-01T17:10:00,performanz,kognition,0,0.453372473798742,1.0,1,1,1
1,same_or_following_session,1,6,18,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.453372473798742,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.453372473798742,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-09-25,2025-10-22T17:10:00,performanz,methodik,0,0.453372473798742,0.88421052631579,1,1,1
0,same_or_following_session,1,6,18,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.515661061923345,0.88421052631579,1,1,1
1,same_or_following_session,1,6,18,2025-10-02,2025-10-22T17:10:00,kognition,kognition,1,0.515661061923345,0.70212765957447,1,1,1
2,same_or_following_session,1,6,18,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.515661061923345,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-10-02,2025-10-29T17:10:00,kognition,regulation,0,0.515661061923345,0.88894736842105,1,1,1
0,same_or_following_session,18,6,18,2025-10-16,2025-10-22T17:10:00,kognition,methodik,0,0.513496483173065,0.88421052631579,1,1,1
1,same_or_following_session,18,6,18,2025-10-16,2025-10-22T17:10:00,kognition,kognition,1,0.513496483173065,0.70212765957447,1,1,1
2,same_or_following_session,18,6,18,2025-10-16,2025-10-22T17:10:00,kognition,methodik,0,0.513496483173065,1.0,1,1,1
3,same_or_following_session,18,6,18,2025-10-16,2025-10-29T17:10:00,kognition,regulation,0,0.513496483173065,0.88894736842105,1,1,1
0,same_or_following_session,1,6,18,2025-10-23,2025-10-29T17:10:00,kognition,regulation,0,0.523038888486088,0.88894736842105,1,1,1
1,same_or_following_session,1,6,18,2025-10-23,2025-10-29T17:10:00,kognition,sozial,0,0.523038888486088,0.9496,1,1,1
2,same_or_following_session,1,6,18,2025-10-23,2025-10-29T17:10:00,kognition,methodik,0,0.523038888486088,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-10-23,2025-11-12T17:10:00,kognition,methodik,0,0.523038888486088,1.0,1,1,1
0,same_or_following_session,1,6,18,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.46959913133939996,1.0,1,1,1
1,same_or_following_session,1,6,18,2025-10-30,2025-11-12T17:10:00,performanz,sozial,0,0.46959913133939996,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.46959913133939996,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-10-30,2025-11-12T17:10:00,performanz,methodik,0,0.46959913133939996,1.0,1,1,1
0,same_or_following_session,1,6,18,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.49876630459458804,1.0,1,1,1
1,same_or_following_session,1,6,18,2025-11-06,2025-11-12T17:10:00,kognition,sozial,0,0.49876630459458804,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.49876630459458804,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.49876630459458804,1.0,1,1,1
0,same_or_following_session,1,6,18,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.363935929662886,0.77894736842105,1,1,1
1,same_or_following_session,1,6,18,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.363935929662886,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.363935929662886,0.89047619047619,1,1,1
3,same_or_following_session,1,6,18,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.363935929662886,0.6,1,1,1
0,same_or_following_session,1,6,18,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.5304104332053939,0.89473684210526,1,1,1
1,same_or_following_session,1,6,18,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.5304104332053939,0.88421052631579,1,1,1
2,same_or_following_session,1,6,18,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.5304104332053939,1.0,1,1,1
3,same_or_following_session,1,6,18,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.5304104332053939,1.0,1,1,1
0,same_or_following_session,1,6,18,2025-12-04,2025-12-10T17:10:00,regulation,sozial,0,0.446776980976112,1.0,1,1,1
1,same_or_following_session,1,6,18,2025-12-04,2025-12-10T17:10:00,regulation,sozial,0,0.446776980976112,1.0,1,1,1
2,same_or_following_session,1,6,18,2025-12-04,2025-12-10T17:10:00,regulation,sozial,0,0.446776980976112,0.8776,1,1,1
3,same_or_following_session,1,6,18,2025-12-04,2025-12-10T17:10:00,regulation,methodik,0,0.446776980976112,0.82105263157895,1,1,1
0,same_or_following_session,1,6,19,2025-09-04,2025-09-10T17:10:00,kognition,methodik,0,0.456782019415642,0.89473684210526,1,1,1
1,same_or_following_session,1,6,19,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.456782019415642,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-09-04,2025-09-10T17:10:00,kognition,sozial,0,0.456782019415642,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-09-04,2025-09-10T17:10:00,kognition,affektiv,0,0.456782019415642,0.76470588235294,1,1,1
0,same_or_following_session,1,6,19,2025-09-11,2025-09-17T17:10:00,kognition,sozial,0,0.4595668359408525,0.98095238095238,1,1,1
1,same_or_following_session,1,6,19,2025-09-11,2025-09-17T17:10:00,kognition,performanz,0,0.4595668359408525,0.90697674418605,1,1,1
2,same_or_following_session,1,6,19,2025-09-11,2025-09-24T17:10:00,kognition,sozial,0,0.4595668359408525,0.73684210526316,1,1,1
3,same_or_following_session,1,6,19,2025-09-11,2025-09-24T17:10:00,kognition,methodik,0,0.4595668359408525,0.70526315789474,1,1,1
0,same_or_following_session,1,6,19,2025-09-18,2025-09-24T17:10:00,kognition,sozial,0,0.45142175575153004,0.73684210526316,1,1,1
1,same_or_following_session,1,6,19,2025-09-18,2025-09-24T17:10:00,kognition,methodik,0,0.45142175575153004,0.70526315789474,1,1,1
2,same_or_following_session,1,6,19,2025-09-18,2025-09-24T17:10:00,kognition,methodik,0,0.45142175575153004,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-09-18,2025-09-24T17:10:00,kognition,methodik,0,0.45142175575153004,0.88421052631579,1,1,1
0,same_or_following_session,1,6,19,2025-09-25,2025-10-01T17:10:00,performanz,kognition,0,0.4683588967656133,1.0,1,1,1
1,same_or_following_session,1,6,19,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.4683588967656133,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-09-25,2025-10-01T17:10:00,performanz,methodik,0,0.4683588967656133,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-09-25,2025-10-22T17:10:00,performanz,methodik,0,0.4683588967656133,0.88421052631579,1,1,1
0,same_or_following_session,1,6,19,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.5164861424247433,0.88421052631579,1,1,1
1,same_or_following_session,1,6,19,2025-10-02,2025-10-22T17:10:00,kognition,kognition,1,0.5164861424247433,0.70212765957447,1,1,1
2,same_or_following_session,1,6,19,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.5164861424247433,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-10-02,2025-10-29T17:10:00,kognition,regulation,0,0.5164861424247433,0.88894736842105,1,1,1
0,same_or_following_session,18,6,19,2025-10-09,2025-10-22T17:10:00,kognition,methodik,0,0.49375827364266806,0.88421052631579,1,1,1
1,same_or_following_session,18,6,19,2025-10-09,2025-10-22T17:10:00,kognition,kognition,1,0.49375827364266806,0.70212765957447,1,1,1
2,same_or_following_session,18,6,19,2025-10-09,2025-10-22T17:10:00,kognition,methodik,0,0.49375827364266806,1.0,1,1,1
3,same_or_following_session,18,6,19,2025-10-09,2025-10-29T17:10:00,kognition,regulation,0,0.49375827364266806,0.88894736842105,1,1,1
0,same_or_following_session,18,6,19,2025-10-16,2025-10-22T17:10:00,kognition,methodik,0,0.23418342556187333,0.88421052631579,1,1,1
1,same_or_following_session,18,6,19,2025-10-16,2025-10-22T17:10:00,kognition,kognition,1,0.23418342556187333,0.70212765957447,1,1,1
2,same_or_following_session,18,6,19,2025-10-16,2025-10-22T17:10:00,kognition,methodik,0,0.23418342556187333,1.0,1,1,1
3,same_or_following_session,18,6,19,2025-10-16,2025-10-29T17:10:00,kognition,regulation,0,0.23418342556187333,0.88894736842105,1,1,1
0,same_or_following_session,1,6,19,2025-10-23,2025-10-29T17:10:00,kognition,regulation,0,0.46840424750076665,0.88894736842105,1,1,1
1,same_or_following_session,1,6,19,2025-10-23,2025-10-29T17:10:00,kognition,sozial,0,0.46840424750076665,0.9496,1,1,1
2,same_or_following_session,1,6,19,2025-10-23,2025-10-29T17:10:00,kognition,methodik,0,0.46840424750076665,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-10-23,2025-11-12T17:10:00,kognition,methodik,0,0.46840424750076665,1.0,1,1,1
0,same_or_following_session,1,6,19,2025-10-30,2025-11-12T17:10:00,kognition,methodik,0,0.45774257204924335,1.0,1,1,1
1,same_or_following_session,1,6,19,2025-10-30,2025-11-12T17:10:00,kognition,sozial,0,0.45774257204924335,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-10-30,2025-11-12T17:10:00,kognition,methodik,0,0.45774257204924335,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-10-30,2025-11-12T17:10:00,kognition,methodik,0,0.45774257204924335,1.0,1,1,1
0,same_or_following_session,1,6,19,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.5424878199246981,1.0,1,1,1
1,same_or_following_session,1,6,19,2025-11-06,2025-11-12T17:10:00,kognition,sozial,0,0.5424878199246981,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.5424878199246981,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.5424878199246981,1.0,1,1,1
0,same_or_following_session,1,6,19,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.509496199010085,0.77894736842105,1,1,1
1,same_or_following_session,1,6,19,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.509496199010085,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-11-13,2025-11-26T17:10:00,kognition,sozial,0,0.509496199010085,0.89047619047619,1,1,1
3,same_or_following_session,1,6,19,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.509496199010085,0.6,1,1,1
0,same_or_following_session,1,6,19,2025-11-20,2025-11-26T17:10:00,kognition,methodik,0,0.46931711953297,0.77894736842105,1,1,1
1,same_or_following_session,1,6,19,2025-11-20,2025-11-26T17:10:00,kognition,sozial,0,0.46931711953297,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-11-20,2025-11-26T17:10:00,kognition,sozial,0,0.46931711953297,0.89047619047619,1,1,1
3,same_or_following_session,1,6,19,2025-11-20,2025-11-26T17:10:00,kognition,methodik,0,0.46931711953297,0.6,1,1,1
0,same_or_following_session,1,6,19,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.49403261309430196,0.89473684210526,1,1,1
1,same_or_following_session,1,6,19,2025-11-27,2025-12-03T17:10:00,kognition,methodik,0,0.49403261309430196,0.88421052631579,1,1,1
2,same_or_following_session,1,6,19,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.49403261309430196,1.0,1,1,1
3,same_or_following_session,1,6,19,2025-11-27,2025-12-10T17:10:00,kognition,sozial,0,0.49403261309430196,1.0,1,1,1
0,same_or_following_session,1,6,19,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.48335936897755666,1.0,1,1,1
1,same_or_following_session,1,6,19,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.48335936897755666,1.0,1,1,1
2,same_or_following_session,1,6,19,2025-12-04,2025-12-10T17:10:00,kognition,sozial,0,0.48335936897755666,0.8776,1,1,1
3,same_or_following_session,1,6,19,2025-12-04,2025-12-10T17:10:00,kognition,methodik,0,0.48335936897755666,0.82105263157895,1,1,1
0,same_or_following_session,18,6,22,2025-09-11,2025-09-24T17:10:00,kognition,methodik,0,0.5212399631253299,0.88421052631579,1,1,1
1,same_or_following_session,18,6,22,2025-09-11,2025-10-01T17:10:00,kognition,methodik,0,0.5212399631253299,1.0,1,1,1
2,same_or_following_session,18,6,22,2025-09-11,2025-10-22T17:10:00,kognition,methodik,0,0.5212399631253299,1.0,1,1,1
3,same_or_following_session,18,6,22,2025-09-11,2025-10-29T17:10:00,kognition,methodik,0,0.5212399631253299,1.0,1,1,1
0,same_or_following_session,20,6,22,2025-09-18,2025-09-24T17:10:00,kognition,methodik,0,0.5117425244695201,0.88421052631579,1,1,1
1,same_or_following_session,20,6,22,2025-09-18,2025-10-01T17:10:00,kognition,methodik,0,0.5117425244695201,1.0,1,1,1
2,same_or_following_session,20,6,22,2025-09-18,2025-10-22T17:10:00,kognition,methodik,0,0.5117425244695201,1.0,1,1,1
3,same_or_following_session,20,6,22,2025-09-18,2025-10-29T17:10:00,kognition,methodik,0,0.5117425244695201,1.0,1,1,1
0,same_or_following_session,18,6,22,2025-09-25,2025-10-01T17:10:00,kognition,methodik,0,0.450599904038135,1.0,1,1,1
1,same_or_following_session,18,6,22,2025-09-25,2025-10-22T17:10:00,kognition,methodik,0,0.450599904038135,1.0,1,1,1
2,same_or_following_session,18,6,22,2025-09-25,2025-10-29T17:10:00,kognition,methodik,0,0.450599904038135,1.0,1,1,1
3,same_or_following_session,18,6,22,2025-09-25,2025-11-12T17:10:00,kognition,methodik,0,0.450599904038135,1.0,1,1,1
0,same_or_following_session,18,6,22,2025-10-02,2025-10-22T17:10:00,kognition,methodik,0,0.47191393183509406,1.0,1,1,1
1,same_or_following_session,18,6,22,2025-10-02,2025-10-29T17:10:00,kognition,methodik,0,0.47191393183509406,1.0,1,1,1
